datetime,KQ.i@SHFE.ni.open,KQ.i@SHFE.ni.high,KQ.i@SHFE.ni.low,KQ.i@SHFE.ni.close,KQ.i@SHFE.ni.volume,KQ.i@SHFE.ni.open_oi,KQ.i@SHFE.ni.close_oi
2018-04-26 21:30:00.000000000,103923.539,104161.828,103882.891,104005.055,120234,625404,632940
2018-04-26 22:00:00.000000000,104005.055,104044.664,103696.312,103873.461,58442,632940,632324
2018-04-26 22:30:00.000000000,103873.461,104827.195,103800.047,104552.797,134748,632324,647914
2018-04-26 23:00:00.000000000,104552.797,104578.008,104355.281,104551.016,66730,647914,646028
2018-04-26 23:30:00.000000000,104551.016,104625.367,104328.469,104456.43,49366,646028,644802
2018-04-27 00:00:00.000000000,104456.43,104626.5,104442.172,104599.68,29018,644802,645302
2018-04-27 00:30:00.000000000,104599.68,104623.062,104414.141,104433.156,24328,645302,635408
2018-04-27 09:00:00.000000000,104452.172,104606.687,104386.328,104567.227,45698,635408,634832
2018-04-27 09:30:00.000000000,104567.227,104567.93,103792.781,103930.82,65440,634832,623070
2018-04-27 10:00:00.000000000,103930.82,104139.57,103856.836,104016.391,25550,623070,618186
2018-04-27 10:30:00.000000000,104083.266,104189.445,103987.977,103990.961,35690,618186,617452
2018-04-27 11:00:00.000000000,103990.961,104059.891,103536.008,103656.094,72512,617452,606904
2018-04-27 13:30:00.000000000,103651.047,104084.594,103625.945,104039.727,46140,606904,606916
2018-04-27 14:00:00.000000000,104039.727,104112.383,103932.906,104001.242,44178,606916,609234
2018-04-27 14:30:00.000000000,104001.242,104438.102,103919.82,104430.016,66402,609234,601594
2018-05-02 09:00:00.000000000,103769.773,104052.719,103036.148,103546.609,135790,601594,604818
2018-05-02 09:30:00.000000000,103546.609,103745.68,103465.0,103722.445,31498,604818,604660
2018-05-02 10:00:00.000000000,103722.445,103734.211,103602.375,103669.977,12268,604660,603440
2018-05-02 10:30:00.000000000,103662.086,103729.937,103457.625,103569.203,36650,603440,606858
2018-05-02 11:00:00.000000000,103569.203,103937.719,103565.383,103639.883,43136,606858,606798
2018-05-02 13:30:00.000000000,103587.656,104814.102,103494.203,104702.695,99484,606798,615408
2018-05-02 14:00:00.000000000,104702.695,104992.469,104484.82,104572.164,95322,615408,627936
2018-05-02 14:30:00.000000000,104572.164,104899.016,104545.727,104754.07,54328,627936,627692
2018-05-02 21:00:00.000000000,105066.922,105066.922,104463.148,104701.055,86344,627692,636406
2018-05-02 21:30:00.000000000,104701.055,104933.852,104516.242,104697.742,50934,636406,638704
2018-05-02 22:00:00.000000000,104697.742,104937.328,104515.453,104829.234,63152,638704,642856
2018-05-02 22:30:00.000000000,104829.234,104852.648,104698.289,104779.422,28496,642856,642472
2018-05-02 23:00:00.000000000,104779.422,104919.555,104731.984,104845.523,29264,642472,645384
2018-05-02 23:30:00.000000000,104845.523,105189.172,104840.844,104976.602,66514,645384,650846
2018-05-03 00:00:00.000000000,104976.602,105030.406,104878.602,104940.547,18226,650846,647620
2018-05-03 00:30:00.000000000,104940.547,105004.102,104475.352,104498.281,31016,647620,637498
2018-05-03 09:00:00.000000000,104559.812,104699.758,104316.289,104568.031,52846,637498,635164
2018-05-03 09:30:00.000000000,104568.031,104660.164,104253.242,104465.109,36418,635164,634124
2018-05-03 10:00:00.000000000,104465.109,104474.211,104333.18,104354.008,9718,634124,633964
2018-05-03 10:30:00.000000000,104368.922,104415.148,103962.805,104097.953,55562,633964,633116
2018-05-03 11:00:00.000000000,104097.953,104207.43,103943.742,104096.977,29656,633116,631186
2018-05-03 13:30:00.000000000,104199.906,104496.469,104190.766,104336.148,47838,631186,629722
2018-05-03 14:00:00.000000000,104336.148,104625.25,104285.117,104538.883,41128,629722,632672
2018-05-03 14:30:00.000000000,104538.883,104626.937,104412.398,104439.18,33182,632672,628400
2018-05-03 21:00:00.000000000,104663.516,104691.852,104308.945,104378.562,85058,628400,626980
2018-05-03 21:30:00.000000000,104378.562,104588.906,104240.094,104439.945,51898,626980,626152
2018-05-03 22:00:00.000000000,104439.945,104551.18,104168.398,104254.195,53480,626152,625162
2018-05-03 22:30:00.000000000,104254.195,104269.234,103601.227,103921.391,103164,625162,624434
2018-05-03 23:00:00.000000000,103921.391,103985.516,103855.727,103881.344,27402,624434,627858
2018-05-03 23:30:00.000000000,103881.344,103893.047,103362.391,103390.766,84670,627858,631932
2018-05-04 00:00:00.000000000,103390.766,103603.07,103240.68,103543.398,40600,631932,628482
2018-05-04 00:30:00.000000000,103543.398,103688.695,103516.961,103585.867,21998,628482,621316
2018-05-04 09:00:00.000000000,103717.289,103922.641,103635.156,103855.203,56186,621316,621234
2018-05-04 09:30:00.000000000,103855.203,104025.656,103788.273,103979.789,37650,621234,622898
2018-05-04 10:00:00.000000000,103979.789,103988.891,103796.789,103877.914,11682,622898,622256
2018-05-04 10:30:00.000000000,103882.539,103922.219,103697.289,103743.469,22200,622256,624100
2018-05-04 11:00:00.000000000,103743.469,103878.469,103509.648,103809.125,39336,624100,625896
2018-05-04 13:30:00.000000000,103862.766,103940.477,103603.953,103696.211,37364,625896,627202
2018-05-04 14:00:00.000000000,103696.211,103720.984,103503.703,103701.703,41262,627202,627112
2018-05-04 14:30:00.000000000,103701.703,103888.609,103608.789,103807.766,39970,627112,619658
2018-05-04 21:00:00.000000000,103615.117,103921.461,103132.828,103400.664,91078,619658,625418
2018-05-04 21:30:00.000000000,103400.664,103522.469,103120.187,103437.312,67406,625418,626196
2018-05-04 22:00:00.000000000,103437.312,103756.711,103405.406,103711.312,44872,626196,627580
2018-05-04 22:30:00.000000000,103711.312,103992.789,103706.672,103871.898,67534,627580,632350
2018-05-04 23:00:00.000000000,103871.898,104121.633,103765.422,104105.82,47304,632350,638184
2018-05-04 23:30:00.000000000,104105.82,104496.727,104008.828,104433.148,66880,638184,641558
2018-05-05 00:00:00.000000000,104433.148,104465.508,104282.648,104394.758,34544,641558,642690
2018-05-05 00:30:00.000000000,104394.758,104485.727,104304.125,104410.133,33544,642690,634752
2018-05-07 09:00:00.000000000,104321.141,104321.141,103803.695,103848.398,76630,634752,634404
2018-05-07 09:30:00.000000000,103848.398,104081.867,103816.109,104015.305,27476,634404,635426
2018-05-07 10:00:00.000000000,104015.305,104486.266,104007.258,104320.25,38882,635426,638004
2018-05-07 10:30:00.000000000,104320.25,104386.141,104104.727,104249.727,30618,638004,639410
2018-05-07 11:00:00.000000000,104249.727,104338.5,103977.828,104132.109,28448,639410,639524
2018-05-07 13:30:00.000000000,104122.914,104586.75,104074.508,104403.031,48950,639524,645648
2018-05-07 14:00:00.000000000,104403.031,104482.008,104294.797,104428.914,21738,645648,646364
2018-05-07 14:30:00.000000000,104428.914,104460.344,104221.109,104257.617,34732,646364,643096
2018-05-07 21:00:00.000000000,104515.609,104558.453,104154.203,104252.266,57356,643096,649220
2018-05-07 21:30:00.000000000,104252.266,104331.117,104047.273,104110.969,41656,649220,652104
2018-05-07 22:00:00.000000000,104110.969,104325.023,103957.742,104133.047,38650,652104,652298
2018-05-07 22:30:00.000000000,104133.047,104273.477,104022.203,104211.82,23228,652298,652718
2018-05-07 23:00:00.000000000,104211.82,104227.984,104076.445,104192.195,18322,652718,653810
2018-05-07 23:30:00.000000000,104192.195,104197.891,104095.219,104120.305,13100,653810,655090
2018-05-08 00:00:00.000000000,104120.305,104136.523,103668.219,103783.148,39950,655090,654148
2018-05-08 00:30:00.000000000,103783.148,103916.117,103610.336,103671.977,20108,654148,648976
2018-05-08 09:00:00.000000000,103816.094,104274.523,103715.305,104093.305,74052,648976,651088
2018-05-08 09:30:00.000000000,104093.305,104174.234,104018.391,104164.281,23878,651088,652382
2018-05-08 10:00:00.000000000,104164.281,104284.086,104101.5,104270.039,12760,652382,653980
2018-05-08 10:30:00.000000000,104265.336,104785.047,104217.359,104715.477,95228,653980,667868
2018-05-08 11:00:00.000000000,104715.477,105408.344,104704.641,105186.414,145498,667868,687382
2018-05-08 13:30:00.000000000,105123.781,105204.086,104803.109,104866.547,65176,687382,684908
2018-05-08 14:00:00.000000000,104866.547,104889.078,104688.125,104805.352,50428,684908,677614
2018-05-08 14:30:00.000000000,104805.352,104931.859,104756.25,104845.836,37136,677614,671662
2018-05-08 21:00:00.000000000,104440.805,104618.297,104296.422,104594.117,93436,671662,673010
2018-05-08 21:30:00.000000000,104594.117,104711.109,104398.375,104543.297,49558,673010,674244
2018-05-08 22:00:00.000000000,104543.297,104549.891,103842.484,103889.32,78888,674244,667862
2018-05-08 22:30:00.000000000,103889.32,104008.641,103428.687,103520.133,107278,667862,668952
2018-05-08 23:00:00.000000000,103520.133,103731.539,103039.023,103156.023,119558,668952,670828
2018-05-08 23:30:00.000000000,103156.023,103810.031,103073.945,103752.266,92548,670828,673876
2018-05-09 00:00:00.000000000,103752.266,103855.539,103699.898,103803.281,31148,673876,670086
2018-05-09 00:30:00.000000000,103803.281,103821.461,103696.094,103722.516,21078,670086,663126
2018-05-09 09:00:00.000000000,103727.781,103998.203,103617.187,103977.687,49730,663126,658458
2018-05-09 09:30:00.000000000,103977.687,104077.445,103705.906,103810.18,29094,658458,656620
2018-05-09 10:00:00.000000000,103810.18,103810.18,103513.312,103719.711,24916,656620,655250
2018-05-09 10:30:00.000000000,103719.711,103719.711,103453.687,103520.078,25216,655250,656994
2018-05-09 11:00:00.000000000,103520.078,103613.25,103469.812,103565.5,20688,656994,656484
2018-05-09 13:30:00.000000000,103657.141,103836.164,103591.109,103721.523,40344,656484,654932
2018-05-09 14:00:00.000000000,103721.523,103814.68,103542.367,103604.531,39132,654932,654250
2018-05-09 14:30:00.000000000,103604.531,103671.664,103568.195,103612.406,26732,654250,650362
2018-05-09 21:00:00.000000000,103725.961,104008.336,103635.898,103759.344,82914,650362,657620
2018-05-09 21:30:00.000000000,103759.344,104139.781,103702.156,104016.203,57212,657620,661084
2018-05-09 22:00:00.000000000,104016.203,104251.578,103919.664,104222.43,57298,661084,664714
2018-05-09 22:30:00.000000000,104222.43,104287.289,103936.961,103957.703,51052,664714,663148
2018-05-09 23:00:00.000000000,103957.703,104074.117,103749.469,103851.68,48022,663148,663772
2018-05-09 23:30:00.000000000,103851.68,104069.945,103841.109,104069.945,22554,663772,663584
2018-05-10 00:00:00.000000000,104069.945,104103.789,104006.914,104035.703,21778,663584,661378
2018-05-10 00:30:00.000000000,104035.703,104086.609,103872.992,104030.93,21080,661378,656254
2018-05-10 09:00:00.000000000,103973.883,104364.789,103925.297,104278.016,51552,656254,658210
2018-05-10 09:30:00.000000000,104278.016,104351.289,104008.437,104098.086,30448,658210,655384
2018-05-10 10:00:00.000000000,104098.086,104150.797,104003.992,104042.672,13656,655384,653134
2018-05-10 10:30:00.000000000,104042.672,104079.422,103751.141,103775.906,41386,653134,653176
2018-05-10 11:00:00.000000000,103775.906,103827.187,103556.375,103748.953,55272,653176,653486
2018-05-10 13:30:00.000000000,103754.82,103840.164,103263.75,103496.273,85086,653486,660716
2018-05-10 14:00:00.000000000,103496.273,103626.914,103398.594,103500.781,35746,660716,656692
2018-05-10 14:30:00.000000000,103500.781,103613.219,103440.547,103500.437,46864,656692,644504
2018-05-10 21:00:00.000000000,103999.102,104022.297,103684.523,103838.117,99958,644504,650742
2018-05-10 21:30:00.000000000,103838.117,103912.187,103689.992,103772.484,38990,650742,654148
2018-05-10 22:00:00.000000000,103772.484,103833.766,103470.797,103564.055,55792,654148,661322
2018-05-10 22:30:00.000000000,103564.055,103815.008,103488.5,103773.211,44416,661322,662364
2018-05-10 23:00:00.000000000,103773.211,103887.359,103741.953,103829.391,37570,662364,662832
2018-05-10 23:30:00.000000000,103829.391,103899.156,103634.617,103715.766,39854,662832,662904
2018-05-11 00:00:00.000000000,103715.766,103782.742,103662.773,103730.984,11868,662904,662796
2018-05-11 00:30:00.000000000,103730.984,103776.602,103535.547,103538.953,20228,662796,657472
2018-05-11 09:00:00.000000000,103593.047,103853.781,103561.219,103734.344,36198,657472,654540
2018-05-11 09:30:00.000000000,103734.344,103815.602,103614.422,103708.922,21262,654540,652994
2018-05-11 10:00:00.000000000,103708.922,104051.203,103690.086,103932.133,27314,652994,651602
2018-05-11 10:30:00.000000000,103927.406,104130.328,103859.18,103910.703,42604,651602,649546
2018-05-11 11:00:00.000000000,103910.703,103959.094,103761.148,103912.68,25586,649546,646150
2018-05-11 13:30:00.000000000,103905.812,104036.273,103673.562,103705.617,46358,646150,646370
2018-05-11 14:00:00.000000000,103705.617,103814.937,103392.273,103545.945,73064,646370,651480
2018-05-11 14:30:00.000000000,103545.945,103625.898,103479.844,103618.812,33640,651480,646498
2018-05-11 21:00:00.000000000,103943.82,104651.687,103817.695,104559.969,176076,646498,663756
2018-05-11 21:30:00.000000000,104559.969,104908.406,104467.008,104830.094,111224,663756,669864
2018-05-11 22:00:00.000000000,104830.094,104884.047,104545.891,104662.336,56966,669864,668742
2018-05-11 22:30:00.000000000,104662.336,104784.273,104570.945,104762.203,40866,668742,673148
2018-05-11 23:00:00.000000000,104762.203,104905.203,104538.492,104668.859,53900,673148,672978
2018-05-11 23:30:00.000000000,104668.859,104703.531,104591.219,104625.562,21010,672978,674926
2018-05-12 00:00:00.000000000,104625.562,104701.828,104617.141,104669.148,9400,674926,673812
2018-05-12 00:30:00.000000000,104669.148,104669.148,104560.766,104663.992,19146,673812,665416
2018-05-14 09:00:00.000000000,104710.398,105129.367,104656.617,104832.148,79782,665416,668350
2018-05-14 09:30:00.000000000,104832.148,104902.391,104418.219,104580.422,49092,668350,662100
2018-05-14 10:00:00.000000000,104580.422,104774.508,104576.875,104755.312,13706,662100,661282
2018-05-14 10:30:00.000000000,104758.758,105195.148,104758.758,104954.242,41924,661282,667416
2018-05-14 11:00:00.000000000,104954.242,105896.437,104944.836,105880.227,93950,667416,682408
2018-05-14 13:30:00.000000000,105856.898,106249.516,105783.867,106249.516,100888,682408,701624
2018-05-14 14:00:00.000000000,106249.516,106356.055,105974.203,106062.695,53676,701624,703346
2018-05-14 14:30:00.000000000,106062.695,106289.422,106001.312,106162.75,63736,703346,697472
2018-05-14 21:00:00.000000000,106282.883,106569.742,106110.039,106337.211,96558,697472,702738
2018-05-14 21:30:00.000000000,106337.211,106640.711,106298.195,106426.57,49532,702738,705584
2018-05-14 22:00:00.000000000,106426.57,106918.766,106395.906,106869.234,62588,705584,710610
2018-05-14 22:30:00.000000000,106869.234,106971.82,106766.578,106846.703,63728,710610,714384
2018-05-14 23:00:00.000000000,106846.703,107438.484,106829.008,107183.875,125798,714384,723202
2018-05-14 23:30:00.000000000,107183.875,107372.828,107111.203,107293.25,47072,723202,725376
2018-05-15 00:00:00.000000000,107293.25,107303.078,107146.664,107185.937,18934,725376,724612
2018-05-15 00:30:00.000000000,107185.937,107284.133,106813.898,106925.953,41144,724612,712258
2018-05-15 09:00:00.000000000,106923.742,107153.719,106587.812,106834.359,66876,712258,703726
2018-05-15 09:30:00.000000000,106834.359,106849.836,106383.234,106448.187,59374,703726,697576
2018-05-15 10:00:00.000000000,106448.187,106481.797,106284.547,106419.141,25662,697576,694946
2018-05-15 10:30:00.000000000,106419.141,106699.437,105950.484,106002.367,57876,694946,692598
2018-05-15 11:00:00.000000000,106002.367,106390.578,105994.055,106307.156,47184,692598,692762
2018-05-15 13:30:00.000000000,106303.883,106855.641,106204.937,106825.555,57600,692762,700104
2018-05-15 14:00:00.000000000,106825.555,106939.977,106722.117,106791.469,34616,700104,702374
2018-05-15 14:30:00.000000000,106791.469,106946.359,106527.484,106847.5,53574,702374,695126
2018-05-15 21:00:00.000000000,106663.156,106842.758,106241.5,106436.094,94250,695126,697056
2018-05-15 21:30:00.000000000,106436.094,106559.039,105953.555,106205.789,80786,697056,695088
2018-05-15 22:00:00.000000000,106205.789,106837.578,106175.445,106700.211,63110,695088,696412
2018-05-15 22:30:00.000000000,106700.211,107119.531,106626.43,106969.016,79744,696412,704584
2018-05-15 23:00:00.000000000,106969.016,107250.617,106727.641,107247.648,64682,704584,708020
2018-05-15 23:30:00.000000000,107247.648,107381.641,106915.43,106961.445,76246,708020,714290
2018-05-16 00:00:00.000000000,106961.445,107096.828,106879.266,107062.25,28476,714290,712802
2018-05-16 00:30:00.000000000,107062.25,107079.383,106836.617,106896.312,30212,712802,704446
2018-05-16 09:00:00.000000000,106861.477,107070.594,106474.617,106812.555,66370,704446,700560
2018-05-16 09:30:00.000000000,106812.555,106933.102,106626.242,106878.289,30170,700560,698320
2018-05-16 10:00:00.000000000,106878.289,107009.055,106756.078,106761.086,15940,698320,698582
2018-05-16 10:30:00.000000000,106764.383,107262.969,106762.57,107115.219,40734,698582,701738
2018-05-16 11:00:00.000000000,107115.219,107213.453,106928.469,107020.836,26388,701738,699562
2018-05-16 13:30:00.000000000,107153.984,108342.805,107109.75,108278.914,148450,699562,717078
